,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
APOH,5152.739280484971,-0.9950778891250629,0.9197779648032995,-1.0818675019441966,0.2793114070527297,0.886691031134804
GPT2,233.55035888769464,-0.9583402801446752,0.8860386195528834,-1.0816010261813158,0.27942984834717155,0.886691031134804
SLC20A1,176.03116096506696,-0.9990606864776059,0.9249998844935962,-1.0800657418725577,0.2801129059009474,0.886691031134804
RPS27,459.59651300607516,-1.0083451245184596,0.9346746963895821,-1.07881932442747,0.2806682785000688,0.886691031134804
SLCO2A1,164.316273323342,-0.6149860153545431,0.5702773419410521,-1.0783981233785587,0.28085612413400696,0.886691031134804
GABRE,259.4044256776519,-0.3955063871517132,0.3675629807513137,-1.076023451391329,0.2819167683369149,0.886691031134804
COBLL1,499.0489265146743,-0.8674057041602639,0.8061493814658699,-1.0759863173038822,0.28193337577610034,0.886691031134804
ERGIC1,545.5027769276043,-0.8301489670150045,0.7716427825240972,-1.0758202964064918,0.2820076332441941,0.886691031134804
RPS7,1136.4872693799825,-0.8631239671518885,0.803566653106587,-1.0741162090475669,0.2827706006157743,0.886691031134804
PRDX6,458.6705887080274,-1.1163864500988847,1.0393943342297942,-1.0740740191990201,0.2827895079164501,0.886691031134804
ATP5F1D,194.38451933396613,-0.9700147527527869,0.903134308323483,-1.074053708084079,0.28279861060965206,0.886691031134804
AQP9,291.12842281663654,-1.1939832968991286,1.111756818431817,-1.073960849264946,0.28284022903956696,0.886691031134804
B3GNT5,45.55699355916621,-1.1892065911584584,1.107598858618972,-1.0736798633408131,0.28296618951177255,0.886691031134804
SSRP1,260.87429769958965,-1.0346997587187676,0.9637058165477927,-1.0736676493510133,0.2829716656654975,0.886691031134804
NLGN1,29.842991660724547,1.5504922923497815,1.4445258843277167,1.073357223412706,0.28311086953162046,0.886691031134804
USP3,181.2634696283798,-1.0225825360873557,0.9529048093681819,-1.073121392645057,0.2832166537986055,0.886691031134804
NCAPG,182.9889023793514,-1.3488255665897702,1.2586256122078567,-1.0716654368916634,0.2838703303646064,0.886691031134804
PLP2,98.96441809136826,-1.2319373882381326,1.1496962327769247,-1.0715329433258785,0.2839298663138743,0.886691031134804
DYNLL1,207.02644034409607,-0.958219747452646,0.8943457092693747,-1.0714198519892855,0.2839806905633576,0.886691031134804
SH3GLB2,97.5808007261704,-1.0185197134799417,0.9510479509953707,-1.0709446483891323,0.2841943185850717,0.886691031134804
LGALS8,240.4164169868769,-1.0720754467454652,1.0019342111894447,-1.0700058294972805,0.2846166847475007,0.886691031134804
TCF4,476.485285674164,-0.5848291159471068,0.5472733173670655,-1.0686234782297124,0.2852393648387259,0.886691031134804
SNTB1,278.1020688641936,-0.6303717180363619,0.5913686727527353,-1.0659538576875793,0.2864445009085067,0.886691031134804
KCTD3,386.66084838122083,-1.0515340115342993,0.9867838858916865,-1.0656173317869928,0.28659666116700944,0.886691031134804
GTPBP4,251.8005700098204,-1.0055063663194486,0.9448816373407999,-1.0641611886429143,0.2872556856121419,0.886691031134804
EPCAM,90.9478118009709,-1.2713442974499407,1.194850204992391,-1.0640198178298315,0.2873197219477571,0.886691031134804
GHRHR,60.757695045453644,1.0221576050583863,0.9606651453568232,1.064010295365429,0.28732403565769415,0.886691031134804
PNN,809.2582321622024,-0.9838743381813894,0.9264794061128508,-1.061949495790031,0.288258613452564,0.886691031134804
CHMP4C,38.64576399806557,-1.263490327100775,1.1915062051310081,-1.0604143911796515,0.2889561179132557,0.886691031134804
R3HDM1,506.41969426249807,-0.7833440012610583,0.7388004489721255,-1.0602917233617077,0.2890119034355857,0.886691031134804
BORA,61.19587292102937,-1.3439037256205566,1.2681688107765205,-1.05971990022185,0.28927204663231065,0.886691031134804
GJB2,43.6460151297427,-1.3572327553644568,1.282317930006625,-1.0584214129778602,0.28986336143429725,0.886691031134804
GSTM1,88.17169439219661,-1.2172593652300971,1.1515739555474103,-1.0570396797932642,0.29049347850171625,0.886691031134804
JAG1,476.2832939374148,-0.9158541580933904,0.8673794746832388,-1.0558863621114094,0.29102013556615913,0.886691031134804
NUDT9,100.34297634751923,-1.205690421744648,1.1434213757453098,-1.054458528868021,0.29167303791247456,0.886691031134804
PCDH1,139.43825826150027,-0.9147148584552032,0.8690991505754021,-1.0524861954468605,0.2925765407537554,0.886691031134804
SCG5,10.143655149131881,1.9299925290579405,1.8344890792548376,1.0520599718379877,0.29277203548695385,0.886691031134804
ANO1,500.7923610720391,-0.9736027366551524,0.9259906153902314,-1.051417498702032,0.29306688245510193,0.886691031134804
PTPRC,594.9444934976398,-0.8531313154884916,0.8140292672193696,-1.0480351872392624,0.2946223953681567,0.886691031134804
SLC35D1,208.70599893353227,-0.9468765272449883,0.9064243629153673,-1.04462828448202,0.29619480185295344,0.886691031134804
TRAF5,121.90585087259494,-0.8659952038117592,0.8292392018517015,-1.0443249690535386,0.2963350644302237,0.886691031134804
MRPL42,132.46035534211865,-0.806096394472692,0.771992067392234,-1.0441770434191913,0.2964034860081941,0.886691031134804
MSRB1,45.486998186440736,-1.361788895625812,1.3054152660552198,-1.0431844417914193,0.29686287774714537,0.886691031134804
ENAH,459.1375220536806,-0.7137148760586618,0.6846119055656827,-1.042510172926268,0.29717521150003623,0.886691031134804
ITGA5,421.23043124078185,-0.8871644356394687,0.8517054695247872,-1.0416328970324282,0.2975819106159838,0.886691031134804
F2,2210.6706270767804,-0.9237358584309046,0.8879458346818606,-1.0403065393756445,0.29819750700541925,0.886691031134804
HNRNPA2B1,1295.2158066693064,-0.8536302969992958,0.8214005891642875,-1.0392375026998697,0.29869429280293425,0.886691031134804
DLGAP4,294.58608806092855,-0.5906799070717523,0.5685120203873182,-1.0389928196581166,0.2988080756924125,0.886691031134804
SERPINA10,436.9493599783783,-0.9134901098160257,0.8812191865987851,-1.0366207678044277,0.2999126306897354,0.886691031134804
SLC2A1,148.07393365728518,-1.0934329883005185,1.0552385135118407,-1.036195110678406,0.30011112731391854,0.886691031134804
BCL3,310.1913919959233,-0.8722888935756618,0.8427884205055632,-1.0350034152728416,0.3006673162322069,0.886691031134804
TTPA,127.81739356100853,-0.9849290867154367,0.9520117200807067,-1.0345766401194507,0.3008666679615838,0.886691031134804
CAPZA1,341.9785161403487,-1.0716404699756974,1.0361173707559055,-1.0342848216065286,0.301003030526513,0.886691031134804
GNMT,149.5931098801734,-1.3747078413324139,1.3311815678264312,-1.0326974731005725,0.30174549645017845,0.886691031134804
CFH,4787.122777241472,-0.8482705974408439,0.8221790873383,-1.0317345825311757,0.30219647214941125,0.886691031134804
THY1,104.8870604380205,-1.0307535888938604,0.9993719958494743,-1.0314013131994073,0.30235266530204996,0.886691031134804
ALDH7A1,520.46289178181,-0.6923205208252067,0.6712638247939606,-1.0313687335046087,0.30236793729079625,0.886691031134804
BTG3,49.80527251258341,-1.3821331575054954,1.3402145401850867,-1.0312775425601783,0.3024106864932211,0.886691031134804
KHDRBS1,276.3307096626397,-1.0518901118339523,1.020644374338262,-1.0306137360684013,0.30272199203266936,0.886691031134804
AP2S1,123.34986437435319,-1.0565701684499353,1.0254238291727191,-1.0303741130166089,0.30283442046412223,0.886691031134804
CYP7A1,133.06614258650487,1.2550344107764384,1.2181366475461017,1.0302903317987073,0.3028737362162245,0.886691031134804
IGF1R,316.6279932168521,-0.9099327270371409,0.8837144755904907,-1.029668238068785,0.30316577036906767,0.886691031134804
TMED3,72.43198625063229,-1.1840089019103461,1.1503433137421373,-1.0292656877003898,0.3033548423439071,0.886691031134804
CYP8B1,300.8619023466111,-1.0700248733479691,1.0399625671552328,-1.0289071041037279,0.3035233297591411,0.886691031134804
HK2,227.38134240713794,-1.1325861575538572,1.1008854851185927,-1.02879561304403,0.3035757286536511,0.886691031134804
PARD3B,376.76759312016657,-0.9633066809576643,0.9363448478167175,-1.0287947685127055,0.30357612559189173,0.886691031134804
F12,523.8583894685349,-1.0873126580977948,1.058714347212129,-1.027012301251015,0.30441467172799985,0.886691031134804
NDC80,93.35426597542363,1.2374009454586958,1.205105761463208,1.0267986304839134,0.3045152943988273,0.886691031134804
UQCRB,512.1680255750186,-0.8619802205774802,0.839875537098605,-1.0263189990688824,0.30474124470058184,0.886691031134804
CPN1,223.63946178531802,-1.3050215105145306,1.2722629889340167,-1.0257482311954709,0.30501027358717947,0.886691031134804
NAB1,138.07384227126974,-0.7572774463717368,0.7384314547656259,-1.025521653343021,0.30511711373110506,0.886691031134804
CRABP2,10.900302038138,1.8179430594606631,1.7731092330048077,1.025285428343226,0.3052285293113727,0.886691031134804
MTSS1,459.45685944395507,-0.9216140480540276,0.8997677716432702,-1.0242799054369984,0.305703086380132,0.886691031134804
KRT10,123.86149476974845,-1.0129919493280093,0.9901455701457296,-1.0230737579110891,0.3062729734503852,0.886691031134804
CALCR,88.99290077501128,-1.4054491834590792,1.374688587500098,-1.022376410365725,0.3066027809884291,0.886691031134804
ATRN,688.9843327438451,-0.8162676703771484,0.7986701251390483,-1.022033558892711,0.3067650173773271,0.886691031134804
ACAT1,581.603642406516,-0.9382545956580282,0.9188532376763006,-1.0211147517211694,0.307200074808306,0.886691031134804
VPREB1,10.863689358179045,-1.992127646329318,1.950983247900677,-1.021089057772748,0.3072122468248547,0.886691031134804
SLC27A5,582.0432286225754,-0.8931056133014984,0.8746605975586365,-1.0210881978613713,0.30721265419694244,0.886691031134804
SLA,126.54274368885925,-1.0257754420310607,1.005261864061351,-1.0204062033019266,0.3075358530910286,0.886691031134804
EPS8L2,281.8408861364693,-1.0577868117896743,1.036933841006533,-1.020110223004102,0.3076761888917863,0.886691031134804
RPL27,1243.3778565401951,-1.1044720508179267,1.0827815301874084,-1.0200322225913512,0.30771317898463446,0.886691031134804
HEXA,153.95572713145756,-0.8636131329155149,0.847058488986068,-1.0195436845798722,0.30794492504243176,0.886691031134804
MPHOSPH6,59.60919848874281,-1.2912290634577697,1.2668622544168442,-1.0192339845598621,0.30809189614717425,0.886691031134804
DNAJC12,28.078271060124795,1.2634292509184841,1.2398594370434801,1.0190100693439956,0.3081981861542521,0.886691031134804
EIF4B,1151.100178010944,-0.8832457528418957,0.8677434546575115,-1.0178650707201276,0.3087420831166109,0.886691031134804
ITIH1,2149.3312681502875,-0.9939413145910762,0.9784707196808686,-1.015810994237266,0.3097193995546279,0.886691031134804
TPD52,81.76720168274947,0.9230088411181762,0.9094742095063749,1.0148818201443528,0.3101621651963533,0.886691031134804
HELLS,243.6783194712209,-1.0364961808660378,1.0214706080618443,-1.0147097456212697,0.3102442071760374,0.886691031134804
ERBB3,833.5454275644786,-0.8439031740470583,0.8317087202506884,-1.0146619285086902,0.3102670080428326,0.886691031134804
DUSP4,61.70425870864012,-1.1276729056419954,1.1118835084984788,-1.0142005857833425,0.31048704916890857,0.886691031134804
C1orf115,93.62071017516156,-1.0925620852601772,1.0791475007827578,-1.0124307237589756,0.3113321544502897,0.886691031134804
ZBED1,127.04185575584371,-0.8771273160435185,0.8668134961972256,-1.011898545525122,0.31158656479227753,0.886691031134804
HMGB2,117.21589822240895,-1.0681829964455813,1.0564692114897625,-1.0110876728147153,0.3119744698375373,0.886691031134804
UGT1A6,58.00056849794456,1.4256467375054953,1.4105261090825396,1.0107198500797625,0.31215053366118106,0.886691031134804
SHC1,373.2421160094699,-0.7483664262582708,0.7411730242407961,-1.0097054288030018,0.312636440743987,0.886691031134804
DSCC1,47.43901954937724,-1.4040186676023327,1.3915711761439324,-1.0089449190036348,0.31300105100006237,0.886691031134804
BLVRB,147.81094376275394,-0.9633188149708841,0.9551121537203794,-1.008592353493292,0.31317017598824837,0.886691031134804
CGREF1,43.8911538010224,-1.289919609075754,1.2823929339048477,-1.0058692425479825,0.3144784734811614,0.886691031134804
SDHC,528.4779795137975,-0.7998167124962524,0.7965369480087976,-1.004117529633313,0.3153219669779582,0.886691031134804
SPON2,219.44113639584626,-0.7815269382886427,0.7786678974738157,-1.0036717075714852,0.3155368784859557,0.886691031134804
MCUR1,119.22065542567272,-0.8362347831416265,0.833179630216878,-1.0036668598390401,0.3155392158964502,0.886691031134804
ART1,12.266359456686596,1.9336289884845965,1.930839166220314,1.0014448755303342,0.31661177785879324,0.886691031134804
BLM,187.92631412224327,-1.0351163547218143,1.0337695798533943,-1.0013027805176964,0.31668044905297055,0.886691031134804
SPHK1,52.50906283054516,-1.202238191741346,1.2023088069466028,-0.9999412669982548,0.3173389320315789,0.886691031134804
PPP2R1A,211.45511021138788,-0.8079885799652111,0.8083156617946536,-0.9995953538389738,0.31750637253235503,0.886691031134804
LDHB,0.8393966809173787,2.98371403511962,2.99257030343264,0.9970405813681766,0.3187448124188056,0.886691031134804
VEGFB,69.52480478423821,-1.0020820338661174,1.0055667189359898,-0.9965346058056102,0.3189904615610233,0.886691031134804
MEP1A,104.68088729050307,-1.3530795219247962,1.3586286024703715,-0.9959156751628183,0.31929111841703495,0.886691031134804
KDM8,73.32970932825651,-1.2605416397571303,1.266323978241918,-0.9954337605666951,0.31952534559426526,0.886691031134804
SMOX,70.40920975167934,-1.257418458076063,1.263709083027863,-0.9950220940592375,0.3197255187773509,0.886691031134804
TMBIM6,1875.1677855006578,-0.7974852341314438,0.8017828587387972,-0.9946399145847125,0.31991142727612276,0.886691031134804
HMOX2,95.5834300998159,-0.8074027370331575,0.8123642645716778,-0.9938924842525707,0.3202752137587028,0.886691031134804
LMNB1,174.90632468812552,-1.1363028392318084,1.1433471038334868,-0.9938389098305669,0.3203012996834783,0.886691031134804
TTK,167.30118619605494,-1.4848782284022404,1.4956305215478123,-0.9928108627159838,0.3208021352106941,0.886691031134804
HIST1H1E,561.2075032375343,-0.9620012804581215,0.9701407425307061,-0.9916100193345636,0.32138779981232113,0.886691031134804
RIDA,235.66698693119602,-1.219524854363119,1.2320201621085256,-0.9898578707315783,0.3222435939527193,0.886691031134804
RNPEP,94.51768497809336,-1.1099011751106775,1.1221726685074598,-0.9890645230086524,0.3226315738521631,0.886691031134804
EGFR,739.4802722962661,-0.8632168147478642,0.8736944283480976,-0.9880076909497482,0.3231488815809215,0.886691031134804
CD46,611.3775644035784,-0.6746062977069889,0.6829295587746935,-0.9878124164333462,0.3232445254747568,0.886691031134804
UTP18,168.02072029688068,-1.2004878881583898,1.21636377838476,-0.9869480738340858,0.3236680951358054,0.886691031134804
HSD17B4,884.8516354760787,-0.8503843414077558,0.8627377355615808,-0.9856811709461347,0.32428959202679863,0.886691031134804
EIF2S1,141.36062206498897,-1.025906333512399,1.0417841654773292,-0.9847590004810111,0.32474246398401974,0.886691031134804
PRKAR1B,79.41211021573274,-1.0079892565470943,1.0237944862240775,-0.9845621070540478,0.32483921037674357,0.886691031134804
NCOA2,572.4725963272733,-0.8296878115608872,0.8432353922467055,-0.9839338092181802,0.32514805889986653,0.886691031134804
PLPP1,101.56591036106886,-1.1806343931327035,1.2001026423520742,-0.9837778465505125,0.3252247541034059,0.886691031134804
RPL8,2018.1558345856886,-0.809719749038677,0.8242456107222857,-0.982376780058459,0.3259142613094388,0.886691031134804
SERPINF1,1220.5521531434988,-0.8043830720720676,0.8194828054935324,-0.9815740692541182,0.3263097274944162,0.886691031134804
YWHAB,207.11998759909744,-0.7308079898725857,0.7455093733496876,-0.980280082313323,0.3269478836833376,0.886691031134804
SPAG5,87.11254639244264,-1.1878723486483624,1.2119273192195346,-0.9801514742759795,0.3270113536272704,0.886691031134804
GEM,184.79028603908262,-1.0067337148298647,1.0275611233861437,-0.9797312217421714,0.32721881017845256,0.886691031134804
HLA-DMA,158.96878374055592,-1.1800383267762296,1.2052572708464968,-0.9790758830663971,0.3275424868698871,0.886691031134804
BTG1,337.1393549026846,-1.0164256877733615,1.0384992164751856,-0.9787447805914145,0.3277060998641158,0.886691031134804
RPS9,488.7791614518952,-0.8267717731969185,0.844928086832981,-0.9785114095282152,0.32782145112387717,0.886691031134804
JPT1,93.74290188330858,-1.0781734723082188,1.1023943761789559,-0.9780288212693083,0.32806006967622525,0.886691031134804
DLG5,247.4211874401119,-0.9145089511344974,0.9356186653705862,-0.9774376944182408,0.3283525092667898,0.886691031134804
DIO1,50.54375394340262,1.318596105522181,1.350096705062766,0.9766678939201469,0.3287335948405037,0.886691031134804
NRP1,421.182636816793,-0.7134557446719905,0.7322899129037505,-0.9742804483581143,0.32991730972261935,0.886691031134804
